Facies,Formation,Well Name,Depth,RHOB,DT,CGR,NPHI,PEF,MSFL,LLD
5,Dato_formacion,,4088.3664,2.615666,51.992737,6.000001,0.110749,3.505376,562.594287,1287.811166
5,Dato_formacion,,4088.5188,2.61242,52.256344,6,0.112566,3.503338,490.217897,1144.385444
5,Dato_formacion,,4088.6712,2.610563,52.315977,6,0.113592,3.502165,542.323153,1332.724949
5,Dato_formacion,,4088.8236,2.607059,52.580112,6,0.115564,3.499914,591.712234,1546.674659
5,Dato_formacion,,4088.976,2.61651,52.571057,6,0.118535,3.2823,479.273338,1298.627634
5,Dato_formacion,,4089.1284,2.621874,52.185987,6,0.121963,3.11227,369.253401,956.755701
5,Dato_formacion,,4089.2808,2.629313,52.351336,6,0.115264,3.186744,348.624465,879.703278
5,Dato_formacion,,4089.4332,2.629884,51.905693,6,0.115102,3.182964,333.312919,783.954046
5,Dato_formacion,,4089.5856,2.63928,51.818705,6,0.110348,3.176369,308.734696,707.434301
5,Dato_formacion,,4089.738,2.642453,51.785316,6,0.106721,3.228189,313.239099,723.468473
5,Dato_formacion,,4089.8904,2.653582,52.060204,6,0.099072,3.27481,402.943766,1044.335204
5,Dato_formacion,,4090.0428,2.65208,52.20692,6,0.099097,3.29549,400.088301,1051.456349
5,Dato_formacion,,4090.1952,2.65389,52.485059,6,0.098122,3.296066,458.431265,1348.565283
5,Dato_formacion,,4090.3476,2.657949,52.299173,6,0.095868,3.298415,465.56482,1342.341951
5,Dato_formacion,,4090.5,2.664699,52.127679,6,0.091179,3.327219,474.545494,1334.000117
5,Dato_formacion,,4090.6524,2.648497,51.595065,6,0.093477,3.496329,394.586929,864.127214
3,Dato_formacion,,4090.8048,2.598647,51.259346,6.002083,0.10731,3.845182,383.561943,637.2738
3,Dato_formacion,,4090.9572,2.575674,51.980025,6.001063,0.120382,3.827746,370.468698,663.340584
3,Dato_formacion,,4091.1096,2.544001,52.318427,6.000053,0.138371,3.803348,264.546733,491.540286
3,Dato_formacion,,4091.262,2.531189,52.319636,6.000053,0.146351,3.774003,291.550788,542.84274
3,Dato_formacion,,4091.4144,2.530715,52.252677,6.000053,0.146351,3.781154,295.084412,542.057301
3,Dato_formacion,,4091.5668,2.530715,52.252677,6.000053,0.146351,3.781154,360.931228,662.573987
3,Dato_formacion,,4091.7192,2.579419,51.914629,6.000058,0.104194,4.213806,477.848034,748.439693
3,Dato_formacion,,4091.8716,2.605279,52.13621,6,0.089236,4.235887,434.458669,704.389945
4,Dato_formacion,,4092.024,2.655146,51.988538,6.008332,0.048094,4.608526,494.924188,648.120258
4,Dato_formacion,,4092.1764,2.672918,51.742936,6,0.037673,4.624286,461.514101,709.951489
4,Dato_formacion,,4092.3288,2.679162,51.697713,6.000001,0.037738,4.531672,369.722111,575.808193
4,Dato_formacion,,4092.4812,2.671897,51.799824,6.000003,0.044697,4.452426,253.298752,373.189605
4,Dato_formacion,,4092.6336,2.651247,51.644886,6,0.06318,4.261597,277.534836,418.999772
3,Dato_formacion,,4092.786,2.609307,51.59501,6.000001,0.087515,4.224605,300.943283,454.717621
3,Dato_formacion,,4092.9384,2.599343,51.475254,6.000001,0.093851,4.200472,262.875813,394.101759
3,Dato_formacion,,4093.0908,2.584207,51.699338,6.000001,0.093181,4.445246,304.547296,435.709039
3,Dato_formacion,,4093.2432,2.585766,52.01325,6.000001,0.093763,4.405943,337.916259,505.870195
3,Dato_formacion,,4093.3956,2.587295,51.708989,6.000001,0.097676,4.276231,336.15941,508.501527
3,Dato_formacion,,4093.548,2.583453,51.327151,6.000005,0.106913,4.081267,374.364253,578.948268
3,Dato_formacion,,4093.7004,2.583719,51.091689,6.000005,0.109016,4.019243,318.022363,485.468688
3,Dato_formacion,,4093.8528,2.572846,51.245303,6.000005,0.119025,3.906853,307.449623,493.986274
3,Dato_formacion,,4094.0052,2.568008,51.226048,6.000005,0.125767,3.79361,299.897034,499.190956
5,Dato_formacion,,4094.1576,2.581684,51.038909,6.000005,0.125767,3.591384,140.732779,247.892669
5,Dato_formacion,,4094.31,2.574604,51.509655,6,0.128317,3.626721,283.052679,526.663462
5,Dato_formacion,,4094.4624,2.567486,52.104999,6.000073,0.129867,3.689396,264.041033,511.980219
5,Dato_formacion,,4094.6148,2.55653,52.668321,6.000073,0.136898,3.658378,206.558709,429.89708
5,Dato_formacion,,4094.7672,2.552897,52.803886,6,0.138473,3.668889,230.072216,483.372665
3,Dato_formacion,,4094.9196,2.553565,52.838246,6.000001,0.127318,3.964902,324.555502,582.625038
3,Dato_formacion,,4095.072,2.553581,52.796033,6.000029,0.127308,3.964919,302.36898,547.332555
3,Dato_formacion,,4095.2244,2.550976,52.872332,6.000029,0.128765,3.962909,239.976432,432.839434
5,Dato_formacion,,4095.3768,2.558151,52.394468,6.000029,0.131995,3.766238,236.417695,436.531677
5,Dato_formacion,,4095.5292,2.561832,51.656529,6,0.129972,3.768819,400.345173,701.288832
5,Dato_formacion,,4095.6816,2.576306,52.000463,6,0.122846,3.752831,429.821884,813.18142
5,Dato_formacion,,4095.834,2.586361,52.133474,6,0.11714,3.76033,407.383461,807.947933
5,Dato_formacion,,4095.9864,2.597474,52.104904,6.000001,0.11514,3.651496,393.708358,809.547643
5,Dato_formacion,,4096.1388,2.59383,52.219976,6.000001,0.117194,3.64894,372.440477,772.115011
5,Dato_formacion,,4096.2912,2.592454,52.258886,6.000001,0.117958,3.64801,310.325428,634.763936
5,Dato_formacion,,4096.4436,2.59226,52.264397,6.000001,0.118066,3.647878,302.950205,618.355457
5,Dato_formacion,,4096.596,2.604286,51.90782,6,0.111285,3.656433,373.236084,746.844774
5,Dato_formacion,,4096.7484,2.621358,51.770235,6,0.111285,3.408701,352.502827,754.91815
5,Dato_formacion,,4096.9008,2.629426,52.045518,6,0.104238,3.481671,294.018778,619.578186
5,Dato_formacion,,4097.0532,2.629426,52.045518,6,0.104238,3.481671,266.906827,555.948621
5,Dato_formacion,,4097.2056,2.633743,51.643881,6,0.104238,3.419609,336.945755,707.678177
5,Dato_formacion,,4097.358,2.644055,51.27162,6,0.095945,3.493883,305.192299,584.757206
3,Dato_formacion,,4097.5104,2.64804,51.04551,6.000002,0.077375,3.931151,233.458668,365.982621
5,Dato_formacion,,4097.6628,2.661145,51.086906,6.000002,0.075138,3.801545,199.602158,322.100101
6,Dato_formacion,,4097.8152,2.725346,51.342247,6.000274,0.041463,3.773342,191.326689,322.304305
6,Dato_formacion,,4097.9676,2.742533,51.299184,6.046026,0.033143,3.74809,170.770814,281.696401
6,Dato_formacion,,4098.12,2.776284,50.768485,6,0.016473,3.708808,200.715945,335.593236
6,Dato_formacion,,4098.2724,2.792596,51.259672,6,0.01225,3.594851,298.7288,658.206253
6,Dato_formacion,,4098.4248,2.773951,51.173483,6,0.021108,3.624854,334.65995,732.563136
6,Dato_formacion,,4098.5772,2.759695,51.501743,6,0.029093,3.616499,288.254496,614.526469
6,Dato_formacion,,4098.7296,2.746922,50.68281,6,0.039278,3.531154,288.389614,549.486928
6,Dato_formacion,,4098.882,2.740268,50.245862,6.000001,0.043016,3.527243,364.03385,691.656873
6,Dato_formacion,,4099.0344,2.746148,49.807143,6,0.043702,3.42856,479.372621,953.020008
6,Dato_formacion,,4099.1868,2.755983,49.08094,6.000002,0.043056,3.31078,664.954467,1340.917043
6,Dato_formacion,,4099.3392,2.760857,48.197359,6.000001,0.040348,3.31353,809.341226,1380.631863
6,Dato_formacion,,4099.4916,2.769364,48.237408,6,0.032923,3.387947,1422.5916,2710.46859
6,Dato_formacion,,4099.644,2.769364,48.237408,6,0.032923,3.387947,1421.893361,2734.850836
6,Dato_formacion,,4099.7964,2.785079,47.51983,6,0.029658,3.257656,1758.73087,2986.035063
6,Dato_formacion,,4099.9488,2.782516,47.197321,6,0.031075,3.256366,1805.193829,2975.723849
6,Dato_formacion,,4100.1012,2.78183,47.525034,6,0.03145,3.256029,1404.623543,2483.986485
6,Dato_formacion,,4100.2536,2.793247,47.467432,6,0.031071,3.111416,948.262977,1699.356426
6,Dato_formacion,,4100.406,2.792239,47.283373,6.000152,0.031626,3.110903,717.242617,1174.997163
6,Dato_formacion,,4100.5584,2.782041,47.259088,6,0.033655,3.19676,716.809659,1114.671378
6,Dato_formacion,,4100.7108,2.766483,47.085608,6.000001,0.036288,3.340624,665.94009,913.702921
6,Dato_formacion,,4100.8632,2.756123,47.219095,6,0.035796,3.495268,684.977062,895.931895
6,Dato_formacion,,4101.0156,2.744509,47.46488,6,0.034102,3.699204,729.683464,907.413711
6,Dato_formacion,,4101.168,2.744762,47.717217,6,0.033969,3.699223,696.17721,905.937635
6,Dato_formacion,,4101.3204,2.740306,47.797529,6,0.033969,3.761153,874.278413,1137.16469
6,Dato_formacion,,4101.4728,2.741942,47.555836,6,0.025501,3.956771,1420.522693,1661.271001
6,Dato_formacion,,4101.6252,2.738657,47.523423,6,0.025083,4.013679,1577.326753,1781.840518
4,Dato_formacion,,4101.7776,2.735192,47.718911,6,0.02354,4.102319,1054.112547,1186.194688
4,Dato_formacion,,4101.93,2.734661,47.723214,6,0.023214,4.117208,554.62104,606.058235
4,Dato_formacion,,4102.0824,2.733594,47.760934,6.002205,0.017678,4.274902,430.723647,445.901467
4,Dato_formacion,,4102.2348,2.741519,47.447548,6.002205,0.01854,4.140608,501.015851,518.546687
4,Dato_formacion,,4102.3872,2.739086,47.586513,6.000031,0.016449,4.229162,735.875501,757.095732
4,Dato_formacion,,4102.5396,2.728535,47.960503,6.000031,0.017021,4.363661,836.609014,860.568826
4,Dato_formacion,,4102.692,2.721107,48.086944,6.000014,0.02204,4.339547,744.543301,788.763202
4,Dato_formacion,,4102.8444,2.715235,48.176779,6,0.030682,4.197625,478.256093,524.333775
4,Dato_formacion,,4102.9968,2.703545,48.334954,6.000788,0.037357,4.189042,290.052659,320.202119
4,Dato_formacion,,4103.1492,2.702316,48.388321,7.767673,0.039609,4.149675,172.418931,163.700028
6,Dato_formacion,,4103.3016,2.699098,48.232022,8.00987,0.04937,3.939097,117.465724,117.140432
6,Dato_formacion,,4103.454,2.697346,48.495422,16.033241,0.057981,3.743395,76.583072,58.512413
4,Dato_formacion,,4103.6064,2.692693,49.351793,24.734498,0.057223,3.84964,68.557637,43.582205
6,Dato_formacion,,4103.7588,2.690173,48.869334,24.734498,0.062072,3.756855,65.850681,42.512849
6,Dato_formacion,,4103.9112,2.687539,48.927804,24.877199,0.063598,3.754377,64.557675,41.910542
4,Dato_formacion,,4104.0636,2.679771,49.250639,24.877199,0.063598,3.86493,64.553958,41.924042
4,Dato_formacion,,4104.216,2.677763,49.379216,27.849307,0.064039,3.890886,51.490541,34.593599
4,Dato_formacion,,4104.3684,2.661898,49.915789,28.582719,0.074957,3.826374,37.310297,28.251056
4,Dato_formacion,,4104.5208,2.648503,50.33415,30.369481,0.083026,3.807651,30.777152,24.506802
4,Dato_formacion,,4104.6732,2.630537,51.311176,36.001311,0.085413,4.014402,27.225141,20.803241
3,Dato_formacion,,4104.8256,2.614838,51.96665,47.200531,0.097766,3.933204,24.685375,16.897866
3,Dato_formacion,,4104.978,2.608352,52.62645,57.953206,0.105364,3.843988,20.760986,13.528419
1,Dato_formacion,,4105.1304,2.608156,52.884327,65.52374,0.106712,3.83544,20.4213,12.319323
1,Dato_formacion,,4105.2828,2.605853,53.622358,66.76168,0.107929,3.839118,19.833868,11.995226
1,Dato_formacion,,4105.4352,2.607588,54.516387,67.466575,0.111787,3.710856,19.458824,11.822188
1,Dato_formacion,,4105.5876,2.608085,55.388208,68.142177,0.111205,3.720943,19.491092,11.715694
1,Dato_formacion,,4105.74,2.61406,56.123516,69.687342,0.106752,3.757774,18.714195,11.337234
1,Dato_formacion,,4105.8924,2.618566,56.494566,73.768941,0.104001,3.776081,17.292502,10.484048
1,Dato_formacion,,4106.0448,2.620131,56.525556,77.645921,0.102059,3.814872,16.095411,9.760496
1,Dato_formacion,,4106.1972,2.622266,56.332055,78.293287,0.09919,3.863044,15.989356,9.656384
1,Dato_formacion,,4106.3496,2.627458,56.238447,76.950872,0.096698,3.851064,16.505288,9.904075
1,Dato_formacion,,4106.502,2.63969,56.272702,71.686247,0.094236,3.727003,18.157518,10.921339
3,Dato_formacion,,4106.6544,2.659501,56.28916,59.77323,0.087632,3.591501,22.907993,13.961221
6,Dato_formacion,,4106.8068,2.686681,56.105074,42.406639,0.070182,3.63103,36.448492,22.088618
6,Dato_formacion,,4106.9592,2.718319,55.459749,26.900653,0.054483,3.569179,65.943118,40.954339
6,Dato_formacion,,4107.1116,2.734441,54.540375,16.750549,0.045898,3.548883,78.293816,72.181717
6,Dato_formacion,,4107.264,2.729903,53.300432,11.944825,0.047567,3.562347,82.274922,103.427908
6,Dato_formacion,,4107.4164,2.732349,51.885122,12.370815,0.04979,3.471452,86.95063,95.803136
6,Dato_formacion,,4107.5688,2.736314,50.685711,16.925258,0.049419,3.430372,77.233272,64.340408
6,Dato_formacion,,4107.7212,2.73524,49.580901,22.077122,0.04813,3.488836,76.530412,51.012697
6,Dato_formacion,,4107.8736,2.736525,49.009689,19.279876,0.047404,3.487219,106.714708,66.010678
6,Dato_formacion,,4108.026,2.740839,48.831363,13.949804,0.043854,3.511062,164.190191,107.930623
6,Dato_formacion,,4108.1784,2.747431,48.949337,6.000016,0.034636,3.642578,204.102051,280.5347
6,Dato_formacion,,4108.3308,2.756139,48.990302,6.000023,0.029331,3.659652,287.587155,421.748052
6,Dato_formacion,,4108.4832,2.735304,49.259562,6,0.035198,3.797574,414.026994,620.760266
6,Dato_formacion,,4108.6356,2.725815,49.490327,6,0.040567,3.791421,458.184622,715.227539
6,Dato_formacion,,4108.788,2.703036,49.234219,6,0.051446,3.829405,632.168788,930.833306
5,Dato_formacion,,4108.9404,2.692996,48.100906,6.000002,0.06026,3.741275,658.602635,831.077855
5,Dato_formacion,,4109.0928,2.682832,48.944619,6.000001,0.074951,3.499059,693.250962,1097.439583
5,Dato_formacion,,4109.2452,2.676957,49.489508,6.000001,0.078225,3.495506,623.759615,1067.488336
5,Dato_formacion,,4109.3976,2.684794,49.148967,6.000001,0.078225,3.384941,844.333239,1487.153338
5,Dato_formacion,,4109.55,2.702109,49.434651,6.000005,0.074006,3.25389,1018.95852,2219.793243
5,Dato_formacion,,4109.7024,2.69804,49.598657,6.000005,0.075609,3.268358,769.042427,1584.731871
5,Dato_formacion,,4109.8548,2.693277,49.65361,6,0.078728,3.253051,546.362711,1071.326663
5,Dato_formacion,,4110.0072,2.690093,49.705141,6,0.080492,3.251305,562.665612,1115.759492
5,Dato_formacion,,4110.1596,2.687149,49.777356,6,0.082123,3.249687,559.429492,1124.730433
5,Dato_formacion,,4110.312,2.686813,49.801693,6,0.081834,3.261988,560.141919,1135.501041
5,Dato_formacion,,4110.4644,2.686083,49.833308,6,0.081834,3.272218,602.731875,1239.609486
5,Dato_formacion,,4110.6168,2.685173,49.900638,6,0.083539,3.239144,425.710348,830.764049
5,Dato_formacion,,4110.7692,2.685173,49.850095,6,0.083539,3.239144,429.716094,830.880787
5,Dato_formacion,,4110.9216,2.68365,49.916467,6,0.083539,3.260491,429.966414,834.751475
5,Dato_formacion,,4111.074,2.671593,50.288824,6,0.087706,3.321096,529.821544,1100.644994
5,Dato_formacion,,4111.2264,2.655103,50.685162,6,0.098207,3.27637,570.31862,1283.567206
5,Dato_formacion,,4111.3788,2.634845,51.154894,6,0.103779,3.416341,529.178686,1150.488162
5,Dato_formacion,,4111.5312,2.630175,51.299959,6,0.106017,3.423368,524.648364,1155.557215
5,Dato_formacion,,4111.6836,2.632226,51.139122,6.000006,0.105754,3.401112,645.734755,1454.785135
5,Dato_formacion,,4111.836,2.643132,51.235545,6,0.087512,3.732538,691.501675,1409.865715
5,Dato_formacion,,4111.9884,2.653637,50.772176,6,0.087512,3.581652,599.295593,1196.395995
5,Dato_formacion,,4112.1408,2.651747,50.8407,6,0.087979,3.596099,539.235548,1061.577964
5,Dato_formacion,,4112.2932,2.644781,50.647656,6,0.088735,3.675581,487.66702,877.828039
5,Dato_formacion,,4112.4456,2.649121,50.363911,6,0.078817,3.877957,456.674852,719.091441
5,Dato_formacion,,4112.598,2.648947,50.147321,6.000003,0.078917,3.877796,469.579262,718.036808
5,Dato_formacion,,4112.7504,2.644572,49.971084,6.000003,0.081406,3.874631,415.010467,623.718051
5,Dato_formacion,,4112.9028,2.640691,49.884668,6,0.083613,3.871852,384.680652,569.270915
3,Dato_formacion,,4113.0552,2.629037,50.085818,6.000001,0.086756,3.957324,425.721489,626.351541
3,Dato_formacion,,4113.2076,2.615997,50.55975,6.000001,0.085414,4.18505,430.563913,621.551432
3,Dato_formacion,,4113.36,2.605722,50.993202,6.000001,0.086457,4.308433,376.474329,539.820544
3,Dato_formacion,,4113.5124,2.603602,50.978152,6.000001,0.086474,4.3395,421.809288,598.91819
3,Dato_formacion,,4113.6648,2.603602,50.978152,6.000001,0.086474,4.3395,421.809288,598.91819
3,Dato_formacion,,4113.8172,2.604871,51.668065,6,0.07697,4.578231,441.273836,639.213508
3,Dato_formacion,,4113.9696,2.602203,51.992282,6.000051,0.076887,4.62007,310.628995,451.339672
3,Dato_formacion,,4114.122,2.597904,52.085209,6,0.084262,4.484345,299.82212,458.850997
3,Dato_formacion,,4114.2744,2.599131,51.946919,6,0.086979,4.391778,283.602987,436.617859
3,Dato_formacion,,4114.4268,2.606779,51.518233,6,0.09091,4.171344,249.430327,388.824047
3,Dato_formacion,,4114.5792,2.62979,51.107363,6,0.086453,3.953842,256.273527,410.44535
5,Dato_formacion,,4114.7316,2.655584,51.109023,6,0.074619,3.894919,289.452027,472.742916
5,Dato_formacion,,4114.884,2.675556,51.201368,6,0.063323,3.908708,276.189513,459.143554
5,Dato_formacion,,4115.0364,2.680098,50.979603,6.000001,0.060758,3.911767,327.320392,551.711418
3,Dato_formacion,,4115.1888,2.678812,50.597828,6.000001,0.058925,3.978978,514.490747,864.207107
3,Dato_formacion,,4115.3412,2.669907,50.251175,6,0.0575,4.144207,684.368116,1019.957791
4,Dato_formacion,,4115.4936,2.673118,49.822949,6,0.053892,4.193157,703.606145,967.527103
4,Dato_formacion,,4115.646,2.670117,49.395363,6,0.056107,4.177805,698.545339,904.729157
3,Dato_formacion,,4115.7984,2.664887,49.208364,6,0.062023,4.096287,545.581077,689.671679
5,Dato_formacion,,4115.9508,2.665581,48.849627,6.002352,0.072191,3.817191,341.126631,454.516871
5,Dato_formacion,,4116.1032,2.665177,48.75294,6,0.076183,3.717181,336.805766,459.021027
5,Dato_formacion,,4116.2556,2.660909,48.954215,6,0.079618,3.687129,330.287164,465.793145
5,Dato_formacion,,4116.408,2.660902,49.594788,6,0.079622,3.687124,371.001386,558.79003
5,Dato_formacion,,4116.5604,2.656333,49.861391,6,0.079708,3.750471,369.656946,570.548479
5,Dato_formacion,,4116.7128,2.653015,50.18615,6,0.07641,3.886214,438.322939,687.764146
5,Dato_formacion,,4116.8652,2.654978,50.473977,6,0.074582,3.906528,461.994653,752.999806
3,Dato_formacion,,4117.0176,2.653785,50.66255,6.000002,0.07412,3.936237,495.147448,828.381959
3,Dato_formacion,,4117.17,2.661911,50.602563,6.000002,0.064095,4.085175,665.952116,1089.764893
4,Dato_formacion,,4117.3224,2.676179,50.266098,6,0.056019,4.092835,469.005277,700.227891
4,Dato_formacion,,4117.4748,2.683613,50.002816,6.000001,0.048301,4.188402,353.81026,485.861639
4,Dato_formacion,,4117.6272,2.67642,50.082008,6,0.048259,4.293182,271.55839,357.954324
4,Dato_formacion,,4117.7796,2.677501,50.170088,6,0.046154,4.3332,287.284635,380.221687
4,Dato_formacion,,4117.932,2.678526,50.257673,6,0.050944,4.191498,284.392648,392.866449
6,Dato_formacion,,4118.0844,2.67492,50.180884,6,0.062263,3.942794,216.152182,305.854993
5,Dato_formacion,,4118.2368,2.678247,49.851489,6,0.071086,3.662747,166.409906,243.317161
5,Dato_formacion,,4118.3892,2.67278,49.678592,6,0.07628,3.603767,182.6391,271.109483
5,Dato_formacion,,4118.5416,2.669061,49.653271,6,0.082691,3.487746,233.248433,356.627767
5,Dato_formacion,,4118.694,2.672656,49.657698,6,0.078685,3.543245,334.476695,527.14423
5,Dato_formacion,,4118.8464,2.677061,49.777592,6,0.072117,3.655059,578.454034,948.352766
5,Dato_formacion,,4118.9988,2.71561,49.531682,6,0.057909,3.484962,679.857493,1217.704193
5,Dato_formacion,,4119.1512,2.712881,49.140365,6,0.057909,3.523061,790.297245,1387.379271
6,Dato_formacion,,4119.3036,2.725936,49.251846,6.000001,0.046001,3.650446,1032.913912,1819.542344
6,Dato_formacion,,4119.456,2.73639,49.097772,6,0.040119,3.656916,1032.16157,1807.352411
6,Dato_formacion,,4119.6084,2.745601,49.048858,6,0.040989,3.506627,783.300256,1453.320523
6,Dato_formacion,,4119.7608,2.752232,48.788116,6,0.040989,3.415348,783.843261,1453.172193
6,Dato_formacion,,4119.9132,2.756687,48.020505,6.000001,0.039985,3.380102,1202.903803,2066.71913
6,Dato_formacion,,4120.0656,2.764163,47.8277,6.000001,0.039985,3.277971,1549.819415,2776.149478
6,Dato_formacion,,4120.218,2.755926,47.998795,6.000001,0.045075,3.2601,1527.453657,2797.357677
6,Dato_formacion,,4120.3704,2.750193,48.147681,6.000001,0.048238,3.257152,1316.12669,2416.234865
6,Dato_formacion,,4120.5228,2.744611,48.521927,6,0.051493,3.249807,872.915217,1642.740263
6,Dato_formacion,,4120.6752,2.739968,48.555412,6,0.054062,3.247386,871.309132,1651.130988
6,Dato_formacion,,4120.8276,2.738197,48.102535,6.000001,0.054913,3.249768,918.093022,1585.826906
6,Dato_formacion,,4120.98,2.734964,48.277051,6.000001,0.053645,3.327014,760.828525,1268.072828
6,Dato_formacion,,4121.1324,2.729368,48.469882,6.000001,0.054631,3.37881,552.595359,896.930176
5,Dato_formacion,,4121.2848,2.720556,48.234105,6.000001,0.057801,3.418991,774.922884,1210.494769
